,Run_Date,Master_BOL,Voyage__,Bill_Type,Carrier_Code,IMO__,Vessel_Name,Arrival_Date,US_Port_of_Unlading,Foreign_Port_of_Lading,Place_of_Receipt,Quantity,Weight__kg_,Shipper,Shipper_Address,Consignee,Consignee_Address,Commodity,Commodity_cleaned,Category,Country_Consignee,Country_Shipper,Consignee_Category,YearMonth
47397,2023-02-06,SMLU7502047A,33,Regular Bill,SMLU,9477294.0,JULIANA,2023-02-05,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"5,700 BOX",26310,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,"BOXES WITH FRESH MANGOES 5700 CAJAS CON MANGOS FRESCOS HS CODE 08.04.50 PA 08.04.50.20.00 THERMOGRAPHS 6706906 - 6706896 TEMPERATURA 7,5 C VENTILATION 85 CBM",mangoes,Fruit,USA,Colombia,USA/EU,2023-02
47398,2023-02-06,SMLU7502048A,33,Regular Bill,SMLU,9477294.0,JULIANA,2023-02-05,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"5,700 BOX",26230,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,"BOXES WITH FRESH MANGOES 5700 CAJAS CON MANGOS FRESCOS HS CODE 08.04.50 PA 08.04.50.20.00 THERMOGRAPHS 6708157 - 6706884 TEMPERATURA 7,5 C VENTILATION 85 CBM",mangoes,Fruit,USA,Colombia,USA/EU,2023-02
47399,2023-02-06,SMLU7504835A,33,Regular Bill,SMLU,9477294.0,JULIANA,2023-02-05,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"6,240 BOX",17141,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 6240 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6735242 - 6735244 TEMPERATURA -0.5 C AC (12%CO2+8%O2),blueberries,Fruit,USA,Colombia,USA/EU,2023-02
47400,2023-01-16,SMLU7475009A,32,Regular Bill,SMLU,9477294.0,JULIANA,2023-01-14,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",19135,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6645294 - 6929694 TEMPERATURA -0.5 C AC (12%CO2+8%O2),blueberries,Fruit,USA,Colombia,USA/EU,2023-01
47401,2023-01-16,SMLU7475008A,32,Regular Bill,SMLU,9477294.0,JULIANA,2023-01-14,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",19135,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6645296 - 6645312 TEMPERATURA -0.5 C AC (12%CO2+8%O2),blueberries,Fruit,USA,Colombia,USA/EU,2023-01
47402,2023-01-16,SMLU7475056A,32,Regular Bill,SMLU,9477294.0,JULIANA,2023-01-14,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"5,700 BOX",24897,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH MANGOES 5700 CAJAS CON MANGOS FRESCOS HS CODE 08.04.50 PA 08.04.50.20.00 THERMOGRAPHS 6969206 - 6968955 TEMPERATURA 9 C VENTILATION 85 CBM,mangoes,Fruit,USA,Colombia,USA/EU,2023-01
47403,2023-01-16,SMLU7475059A,32,Regular Bill,SMLU,9477294.0,JULIANA,2023-01-14,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"5,700 BOX",26480,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH MANGOES 5700 CAJAS CON MANGOS FRESCOS HS CODE 08.04.50 PA 08.04.50.20.00 THERMOGRAPHS 6924767 - 6924956 TEMPERATURA 9 C VENTILATION 85 CBM,mangoes,Fruit,USA,Colombia,USA/EU,2023-01
47404,2023-01-16,SMLU7475060A,32,Regular Bill,SMLU,9477294.0,JULIANA,2023-01-14,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"5,700 BOX",26130,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH MANGOES 5700 CAJAS CON MANGOS FRESCOS HS CODE 08.04.50 PA 08.04.50.20.00 THERMOGRAPHS 6924960 - 6925004 TEMPERATURA -0.5 C AC (12%CO2+8%O2),mangoes,Fruit,USA,Colombia,USA/EU,2023-01
47405,2023-01-16,SMLU7475061A,32,Regular Bill,SMLU,9477294.0,JULIANA,2023-01-14,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"5,700 BOX",24897,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH MANGOES 5700 CAJAS CON MANGOS FRESCOS HS CODE 08.04.50 PA 08.04.50.20.00 THERMOGRAPHS 6968956 - 6968944 TEMPERATURA -0.5 C AC (12%CO2+8%O2),mangoes,Fruit,USA,Colombia,USA/EU,2023-01
47406,2023-01-16,SMLU7475004A,32,Regular Bill,SMLU,9477294.0,JULIANA,2023-01-14,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",20010,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6929714 - 6929669 TEMPERATURA -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2023-01
47407,2023-01-16,SMLU7474999A,32,Regular Bill,SMLU,9477294.0,JULIANA,2023-01-14,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",19670,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6645223 - 6645306 TEMPERATURA -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2023-01
47408,2023-01-16,SMLU7476101A,32,Regular Bill,SMLU,9477294.0,JULIANA,2023-01-14,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",19135,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6929641 - 6929703 TEMPERATURA -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2023-01
47409,2023-01-16,SMLU7475083A,32,Regular Bill,SMLU,9477294.0,JULIANA,2023-01-14,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",18693,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6929692 - 6645340 TEMPERATURA -0.5 C AC (12%CO2+8%O2),blueberries,Fruit,USA,Colombia,USA/EU,2023-01
47410,2023-01-16,SMLU7475084A,32,Regular Bill,SMLU,9477294.0,JULIANA,2023-01-14,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",19450,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6645391 - 6645511 TEMPERATURA -0.5 C AC (12%CO2+8%O2),blueberries,Fruit,USA,Colombia,USA/EU,2023-01
47411,2023-01-16,SMLU7475078A,32,In-bond Automated,SMLU,9477294.0,JULIANA,2023-01-14,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"5,808 BOX",25670,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH MANGOES 5808 CAJAS CON MANGOS FRESCOS HS CODE 08.04.50 PA 08.04.50.20.00 THERMOGRAPHS AAYZHW - AAYZGM TEMPERATURA 9 C VENTILATION 85 CBM,mangoes,Fruit,USA,Colombia,USA/EU,2023-01
47412,2023-01-16,SMLU7475062A,32,Regular Bill,SMLU,9477294.0,JULIANA,2023-01-14,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"5,700 BOX",24897,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH MANGOES 5700 CAJAS CON MANGOS FRESCOS HS CODE 08.04.50 PA 08.04.50.20.00 THERMOGRAPHS 6969207 - 6969221 TEMPERATURA 9 C VENTILATION 85 CBM,mangoes,Fruit,USA,Colombia,USA/EU,2023-01
47413,2023-01-16,SMLU7475007A,32,Regular Bill,SMLU,9477294.0,JULIANA,2023-01-14,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",19340,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6645238 - 6645505 TEMPERATURA -0.5 C AC STARCOOL (12%CO2+8%O2),blueberries,Fruit,USA,Colombia,USA/EU,2023-01
47414,2023-01-16,SMLU7475006A,32,Regular Bill,SMLU,9477294.0,JULIANA,2023-01-14,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",20760,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6645290 - 6645522 TEMPERATURA -0.5 C AC STARCOOL (12%CO2+8%O2),blueberries,Fruit,USA,Colombia,USA/EU,2023-01
47415,2023-01-16,SMLU7475005A,32,Regular Bill,SMLU,9477294.0,JULIANA,2023-01-14,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",19240,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6645492 - 6645524 TEMPERATURA -0.5 C AC (12%CO2+8%O2),blueberries,Fruit,USA,Colombia,USA/EU,2023-01
47416,2023-01-16,SMLU7477619A,32,Regular Bill,SMLU,9477294.0,JULIANA,2023-01-14,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",19390,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6645564 6645568 TEMPERATURA -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2023-01
47417,2022-12-27,SMLU7447178A,31,Regular Bill,SMLU,9477294.0,JULIANA,2022-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,872 BOX",18419,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1872 CAJAS CON UVA FRESCA HS CODE 080610 P.A. 08.06.10.00.00 TERMOGRAPHS 6928886 - 6928902 TECNOLOGIA STANDARD,grapes,Fruit,USA,Colombia,USA/EU,2022-12
47418,2022-12-27,SMLU7449437A,31,Regular Bill,SMLU,9477294.0,JULIANA,2022-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",19460,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6933820 - 6958163 TEMPERATURA -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2022-12
47419,2022-12-27,SMLU7447180A,31,Regular Bill,SMLU,9477294.0,JULIANA,2022-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,768 BOX",17550,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1768 CAJAS CON UVA FRESCA HS CODE 080610 P.A. 08.06.10.00.00 TERMOGRAPHS 6928737 - 6928851 TECNOLOGIA STANDARD TEMPERATURA -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2022-12
47420,2022-12-27,SMLU7449439A,31,Regular Bill,SMLU,9477294.0,JULIANA,2022-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"3,991 BOX",19065,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 3991 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6922820 - 6923018 TEMPERATURA -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2022-12
47421,2022-12-27,SMLU7449438A,31,Regular Bill,SMLU,9477294.0,JULIANA,2022-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",19550,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6933846 - 6933854 TEMPERATURA -0.5 C,blueberries,Fruit,USA,Colombia,USA/EU,2022-12
47422,2022-12-27,SMLU7449441A,31,Regular Bill,SMLU,9477294.0,JULIANA,2022-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"2,000 BOX",15410,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 2000 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6923608 - 6943909 TEMPERATURA -0.5 C AC (12%CO2+8%O2),blueberries,Fruit,USA,Colombia,USA/EU,2022-12
47423,2022-12-27,SMLU7449442A,31,Regular Bill,SMLU,9477294.0,JULIANA,2022-12-26,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",18780,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6933841 - 6933863 TEMPERATURA -0.5 C AC STARCOOL (12%CO2+8%O2),blueberries,Fruit,USA,Colombia,USA/EU,2022-12
47424,2022-12-05,SMLU7424260A,30,Regular Bill,SMLU,9477294.0,JULIANA,2022-12-04,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",19135,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6907004 - 6907016 TEMPERATURA -0.5 C AC STARCOOL (12%CO2+8%O2),blueberries,Fruit,USA,Colombia,USA/EU,2022-12
47425,2022-12-05,SMLU7424262A,30,Regular Bill,SMLU,9477294.0,JULIANA,2022-12-04,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,620 BOX",18540,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4620 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6907026 - 6907021 TEMPERATURA -0.5 C AC STARCOOL (12%CO2+8%O2),blueberries,Fruit,USA,Colombia,USA/EU,2022-12
47426,2022-12-05,SMLU7424261A,30,Regular Bill,SMLU,9477294.0,JULIANA,2022-12-04,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",19690,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6936899 - 6936876 TEMPERATURA -0.5 C AC STARCOOL (12%CO2+8%O2),blueberries,Fruit,USA,Colombia,USA/EU,2022-12
47427,2022-12-05,SMLU7424264A,30,Regular Bill,SMLU,9477294.0,JULIANA,2022-12-04,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"2,000 BOX",15432,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 2000 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6930684 - 6933532 TEMPERATURA -0.5 C AC (12%CO2+8%O2),blueberries,Fruit,USA,Colombia,USA/EU,2022-12
47428,2022-12-05,SMLU7424266A,30,Regular Bill,SMLU,9477294.0,JULIANA,2022-12-04,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",19460,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6906962 - 6906963 TEMPERATURA -0.5 C STANDARD,blueberries,Fruit,USA,Colombia,USA/EU,2022-12
47429,2022-12-05,SMLU7419255A,30,Regular Bill,SMLU,9477294.0,JULIANA,2022-12-04,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,768 BOX",17540,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1768 CAJAS CON UVA FRESCA HS CODE 080610 P.A. 08.06.10.00.00 TERMOGRAPHS 6365332 - 6365310 TECNOLOGIA STANDARD TEMPERATURA -0.5 C,grapes,Fruit,USA,Colombia,USA/EU,2022-12
47430,2022-12-05,SMLU7419259A,30,Regular Bill,SMLU,9477294.0,JULIANA,2022-12-04,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,600 BOX",15939,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1600 CAJAS CON UVA FRESCA HS CODE 08.06.10 P.A. 08.06.10.00.00 TERMOGRAPHS 6670989 - 6671019 SE EMBARCAN UVAS FRESCAS EN 20 PALLETS CHEPS B4840A,grapes,Fruit,USA,Colombia,USA/EU,2022-12
47431,2022-12-05,SMLU7419260A,30,Regular Bill,SMLU,9477294.0,JULIANA,2022-12-04,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,600 BOX",15939,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1600 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6671021 - 6670979 TEMPERATURA -0.5 C STANDARD,grapes,Fruit,USA,Colombia,USA/EU,2022-12
47432,2022-12-05,SMLU7419261A,30,Regular Bill,SMLU,9477294.0,JULIANA,2022-12-04,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,872 BOX",18419,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1872 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6671009 - 6670988 TEMPERATURA -0.5 C STANDARD,grapes,Fruit,USA,Colombia,USA/EU,2022-12
47433,2022-12-05,SMLU7419264A,30,Regular Bill,SMLU,9477294.0,JULIANA,2022-12-04,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"1,872 BOX",18419,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH GRAPES 1872 CAJAS CON UVAS FRESCAS HS CODE 08.06.10 P.A 08.06.10.00.00 THERMOGRAPHS 6671090 - 6364830 TEMPERATURA -0.5 C STANDARD,fresh grapes,Fruit,USA,Colombia,USA/EU,2022-12
47434,2022-12-05,SMLU7424259A,30,Regular Bill,SMLU,9477294.0,JULIANA,2022-12-04,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",19135,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6666369 - 6666386 TEMPERATURA -0.5 C AC STARCOOL (12%CO2+8%O2),blueberries,Fruit,USA,Colombia,USA/EU,2022-12
47435,2022-12-05,SMLU7424269A,30,Regular Bill,SMLU,9477294.0,JULIANA,2022-12-04,"CHESTER, PENNSYLVANIA",PAITA PERU,PAITA,"4,080 BOX",19135,CAMPOSOL SA,"AV EL DERBY # 250 PISO 3 SANTIAGO DE SURCO,LIMA, PERU PER",CAMPOSOL FRESH USA INC,5555 ANGLERS AVE STE 10 FORT LAUDERDALE FL 33312 USA,BOXES WITH FRESH BLUEBERRIES 4080 CAJAS CON ARANDANOS FRESCOS HS CODE 08.10.40 P.A 08.10.40.00.00 THERMOGRAPHS 6933463 - 6936907 TEMPERATURA -0.5 C AC (12%CO2+8%O2),blueberries,Fruit,USA,Colombia,USA/EU,2022-12
